,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
16,8378.423403085531,7917.357979984041,7604.0865714074,7044.200424056342,6838.037794360745,6663.195459991355,6540.341279994718,6966.895125140521,7284.145167697093,7773.078486874486,8615.438868911951,9198.741560918806,9670.072422932271,9774.868354065038,9798.276438451176,9950.064789197784,10129.485072166259,10150.331481629355,9523.071443847082,9059.477189465799,8945.155498466884,8987.545009490628,8974.35932031283,8890.39085735085
17,8548.49623303058,8208.292302729553,7807.143536643294,7153.0588995241715,6985.79155567284,6763.92526469478,6611.449323581986,6873.199084367151,7336.934838285021,7848.31164043415,8791.679071409857,9369.928290711023,9642.92650764847,9689.049956555205,9852.041750312832,9925.867887560524,10442.193382138556,10380.524199547905,10044.921192702166,9249.318856668253,9133.82698741708,9203.487339583542,9212.709613424944,9004.936332034715
18,8417.081728122226,8052.835882090665,7698.1285634345295,7134.22428399321,6927.7872005415375,6706.184150820704,6752.404822231453,7156.1720560091535,7621.717052264141,8083.725878133294,9007.064163766741,9684.346569855219,10000.974733964094,10191.043415544615,10290.142053026386,10437.401436854307,10534.299097332536,10512.973321710118,9994.22697258036,9167.474398329252,9076.185999551886,8995.78643944721,8975.134422020348,8808.234399404319
19,8523.632572170187,8156.823470339019,7801.128530522351,7346.776698522419,7100.6509848633195,6892.279820763786,6811.958779555908,7183.547362663619,7486.536576753302,8223.18430385359,8620.634570895541,8827.163518436118,9191.156555112182,9761.166014933575,10147.84941077844,10230.537001338642,8806.949445683911,9961.854673411639,9693.834661803972,8775.579474885775,8496.638083225682,8497.965798496172,8529.203891824935,8232.40684481342
20,7754.6315601289325,7538.6956242852475,7220.975730587715,6770.282201330078,6599.350685974006,6458.76639946517,6498.222485533795,6980.495421242343,7216.660663911264,7445.29837107946,7649.608380152536,8002.03363067855,8248.913157863708,8309.399231928544,8279.997920485443,8340.569958866128,8247.522101068456,8084.478982225111,7782.063457467949,7391.586936008199,7427.585921793042,7491.204708729398,7586.443297156262,7574.562213255195
21,7356.618701657567,7037.209806914653,6778.4184047073,6631.788609693502,6500.997970900053,6384.330415404023,6431.483698294969,6776.845953392513,6854.744982643416,6916.53957911854,7146.5074712601145,7446.675429424057,7671.345275227085,7798.647192011228,7900.196519630346,7834.965786608267,7738.94099075916,7653.745413880744,7497.8545788799975,7119.681791254517,7113.380144239198,7411.2096823581105,7587.236284195766,7587.714416441714
22,7639.840847823713,7521.108208724368,7088.343679129421,6617.404826556545,6400.046171339713,6151.01262868745,6233.223440745991,6656.10363786644,6935.010846609723,7528.631957801215,8485.088397377722,9123.496513669541,9307.678498420106,9549.474950724665,9716.308252624383,9848.42580040708,9992.796322505228,9999.125486656856,9789.589604887433,8971.783072724827,8896.802077160877,8698.336385682802,8641.264165182336,8633.420273400465
23,8354.916258645892,8060.2711436576565,7650.951153698271,7025.905196018306,6861.521310098626,6638.692569037995,6612.424516740207,6845.634922117663,7336.277121625188,7948.069931888883,8898.418926508886,9698.042566727956,10061.629969460872,10170.364446117956,10272.311113144107,10306.210458250254,10459.841508356316,10266.160235278832,9742.034905135082,9094.863794689514,8932.916076569878,9154.253575615148,9131.25857399884,9089.75599961092
24,8817.144198957938,8432.44761658654,8134.209634130391,7506.971025490105,7347.711828214198,7153.166174973786,7021.010150918142,7176.847264586227,7658.917395084025,8232.741129291144,9035.781064513396,9609.451997142703,10000.922439844933,10249.709780529707,10229.059027415595,10031.096412872945,10517.099301969985,10320.454239129698,9727.376446728023,9188.557267578393,9084.813832098498,9365.827385617891,9331.228124805944,9332.407311916706
25,8707.348623227594,8339.20647274694,8036.836511796341,7353.782094774078,7124.409811527468,6863.4652258620945,6675.8190336379,7046.372344567935,7479.552124462053,7959.805676920967,8645.43964399373,9133.240977262962,9592.44131734464,9712.462199113144,9688.275563272742,9772.935307676433,9945.652258954822,9877.674574447674,9727.13769334323,9160.614692691952,8955.206108255185,8975.497785245043,8979.09425827671,8945.003736482384
26,8352.277934210926,8064.6418223124765,7662.860286070189,7026.292341688384,7010.997275088873,6710.378280808468,6664.067208783921,6917.868658622859,7280.020812007374,7713.910707769451,8281.260937119827,8958.43380406752,9304.331953931436,9423.555579995664,9394.705811830285,9478.861087541502,9475.190643018517,9458.329200895992,9167.001164670208,8748.940704221359,8632.116836045181,8460.103257589835,8452.024820107476,8128.894871528535
27,7421.062018640564,7268.143701199484,6983.488268123088,6672.021513334894,6559.588467888358,6454.378774414566,6378.588303206503,6768.967040561191,7025.564938009101,7241.282416455645,7536.780209761848,7595.289077868239,7809.131399480068,7887.471022234422,7822.8152671142125,7886.296182181834,7824.982698140103,7508.161674630095,7178.763899851172,6936.2427419033265,6962.516487794342,6790.832255464392,6915.232533931967,7018.389135659373
28,6737.624047794655,6704.525976000332,6540.891677532271,6394.219990969172,6301.754631109884,6188.902466404562,6340.80699733741,6810.5150192817155,6917.93053887386,7040.007604859653,7253.774582690012,7289.603336643703,7400.592175476714,7435.950622726303,7665.806112937843,7777.272245813166,7861.492906601853,7700.074094147228,7397.279248690563,7017.862749934339,6965.897004315164,6907.85455084019,7015.563668579801,7028.2197739676
29,6885.780276278393,6798.1624977560605,6604.893702757681,6436.509861096887,6297.364537882552,6255.084106765858,6382.17130792744,6880.35820053051,7044.738467012533,7285.602758087073,7454.926211025189,7531.793549504678,7582.0712734438675,7724.700469067698,7923.994664563702,8049.1346750632565,8155.190660381619,8019.546376730499,7595.753116701055,7257.380899272554,7216.424950267152,7473.5163979134995,7559.682054924088,7576.679984969857
30,7743.115883855439,7524.498509100137,7178.096784139525,6761.458300340854,6590.217612698823,6456.999259971752,6399.890471928803,6792.6394350012415,7313.467537871748,7781.0066325702755,8631.083148904489,9284.539398210818,9715.892502675822,9846.157945508437,9881.23245598839,9889.692975737833,9936.870694899815,9875.449157796582,9585.175585951105,9102.969589373333,8557.554171912812,8591.073272682228,8617.149760043272,8494.889912837389
